Review #,Brand,Variety,Style,Country,Stars,Top Ten,run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,scheduled_charter,number_flights_matched,actual_flights_unmatched,number_flights_cancelled,flights_more_than_15_minutes_early_percent,flights_15_minutes_early_to_1_minute_early_percent,flights_0_to_15_minutes_late_percent,flights_between_16_and_30_minutes_late_percent,flights_between_31_and_60_minutes_late_percent,flights_between_61_and_120_minutes_late_percent,flights_between_121_and_180_minutes_late_percent,flights_between_181_and_360_minutes_late_percent,flights_more_than_360_minutes_late_percent,flights_unmatched_percent,flights_cancelled_percent,average_delay_mins,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
2491,Nissin,Soba Yakitori Chicken,Cup,Germany,5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHAMPTON,FLYBE LTD,S,158,0,4,3.703704,54.938272,30.246914,5.555556,1.851852,0.617284,0.617284,0,0,0,2.469136,4.531646,160,80.838323,10.4
2490,Nissin,Demae Ramen Garlic Chicken,Pack,Germany,3.5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),UNITED KINGDOM,SOUTHEND,FLYBE LTD,S,1,0,0,0,0,0,0,0,100,0,0,0,0,0,77,0,0,0
2489,Nissin,Cup Noodles Ente (Duck),Cup,Germany,3,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),USA,OAKLAND,AIR ALSIE,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
2488,Nissin,Demae Ramen Thai Tom Yum,Pack,Germany,3.75,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),USA,ST PETE (CLEARWATER),AIR ALSIE,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,6
2487,Nissin,Soba Sukiyaki Beef,Cup,Germany,4.5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),AUSTRIA,INNSBRUCK,NETJETS TRANSPORTES AEREOS,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,22,0,0,0
2486,Nissin,Demae Ramen Spicy,Pack,Germany,3.5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),AUSTRIA,SALZBURG,AER LINGUS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,100,2.75
2485,Nissin,Cup Noodles Shrimps,Cup,Germany,3,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),AUSTRIA,SALZBURG,FLYBE LTD,C,8,0,0,0,12.5,37.5,12.5,12.5,25,0,0,0,0,0,28,0,0,0
2484,Nissin,Demae Ramen Tokyo Soy Sauce,Pack,Germany,4,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),BELGIUM,BRUSSELS,BRUSSELS AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,88.235294,8.323529
2483,Paldo,Bul Jjamppong,Bowl,South Korea,5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),S,19,0,0,15.789474,52.631579,10.526316,0,10.526316,0,5.263158,5.263158,0,0,0,23.210526,0,0,0
2482,TTL,Chicken With Chinese Shaoxing Wine,Pack,Taiwan,4.75,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),IRISH REPUBLIC,DUBLIN,FLYBE LTD,S,1,0,1,0,0,0,50,0,0,0,0,0,0,50,21,0,0,0
2481,Samyang Foods,Buldak Bokkeummyun,Cup,South Korea,3.75,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),ITALY,VERONA VILLAFRANCA,AER LINGUS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,75,10.625
2480,Acecook,Pork Wantan Men,Bowl,Japan,4.25,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),NETHERLANDS,AMSTERDAM,FLYBE LTD,S,1,0,0,0,0,0,0,100,0,0,0,0,0,0,40,0,0,0
2479,E-Zee,Instant Noodles Chicken Flavour,Pack,Malaysia,4,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),NETHERLANDS,AMSTERDAM,KLM,S,48,0,5,11.320755,28.301887,35.849057,9.433962,5.660377,0,0,0,0,0,9.433962,7.416667,50,82,9.74
2478,Kiki Noodle,Scallion Oil & Soy Sauce Noodle,Pack,Taiwan,5,,30-04-2018 13:48,201801,BELFAST CITY (GEORGE BEST),PORTUGAL(EXCLUDING MADEIRA),FARO,TAG AVIATION (UK) LTD,C,1,0,0,0,0,100,0,0,0,0,0,0,0,0,4,0,0,0
2477,Kiki Noodle,Sichuan Spices Flavor Noodle,Pack,Taiwan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,CUBA,VARADERO,THOMAS COOK AIRLINES LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45
2476,Samyang Foods,Kimchi Stew Ramyun,Bowl,South Korea,4,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,BULGARIA,PLOVDIV,THOMAS COOK AIRLINES LTD,C,10,0,0,10,70,20,0,0,0,0,0,0,0,0,0,10,100,0.5
2475,Maruchan,Seimen Red Spicy Dandan Men,Bowl,Japan,4.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,LITHUANIA,VILNIUS,WIZZ AIR,S,18,0,0,0,38.888889,27.777778,5.555556,27.777778,0,0,0,0,0,0,15.666667,18,77.777778,12.055556
2474,Ottogi,Ppushu Ppushu Noodle Snack Chilli Cheese Flavor,Pack,South Korea,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,GDANSK,RYANAIR,S,18,0,0,0,16.666667,44.444444,22.222222,16.666667,0,0,0,0,0,0,13.777778,16,68.75,13.125
2473,Tokyo Noodle,Mini Instant Noodle Mild Curry Flavor,Pack,Japan,2,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,KATOWICE,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,75,8.25
2472,GGE,Noodle Snack Wheat Cracks Seaweed Flavor,Pack,Taiwan,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,KRAKOW,EASYJET AIRLINE COMPANY LTD,S,26,0,0,0,30.769231,50,3.846154,15.384615,0,0,0,0,0,0,8.038462,28,92.857143,3.821429
2471,Nissin,Cup Noodles Mini Seafood Flavour,Cup,Hong Kong,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,KRAKOW,RYANAIR,S,26,0,0,3.846154,7.692308,30.769231,34.615385,11.538462,7.692308,0,3.846154,0,0,0,30.961538,28,78.571429,9.071429
2470,Myojo,Udon Japanese Style Noodles With Soup Base Hot & Sour Flavor,Pack,USA,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,WARSAW (MODLIN MASOVIA),RYANAIR,S,18,0,0,11.111111,16.666667,22.222222,27.777778,11.111111,5.555556,0,5.555556,0,0,0,26.611111,18,44.444444,21.5
2469,KOKA,Signature Curry Flavor Instant Noodles,Cup,Singapore,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,POLAND,WROCLAW,RYANAIR,S,18,0,0,0,27.777778,50,11.111111,11.111111,0,0,0,0,0,0,10.833333,18,88.888889,5.777778
2468,Acecook,Dossari Yasai Chanpon,Cup,Japan,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,EASYJET AIRLINE COMPANY LTD,S,150,0,0,1.333333,32.666667,43.333333,14,6.666667,1.333333,0.666667,0,0,0,0,10.346667,152,88.815789,3.717105
2467,Paldo,Volcano Curry Kkokkomyun,Pack,South Korea,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,C,3,0,0,0,0,33.333333,33.333333,0,33.333333,0,0,0,0,0,43.333333,0,0,0
2466,Sau Tao,Instant Noodle King Pepper Duck Flavour Soup,Pack,Hong Kong,4,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,BIRMINGHAM,JET2.COM LTD,C,2,0,0,0,50,50,0,0,0,0,0,0,0,0,0.5,0,0,0
2465,Nissin,Cup Noodles XO Sauce Seafood,Cup,China,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,BRISTOL,EASYJET AIRLINE COMPANY LTD,S,152,0,0,2.631579,38.815789,35.526316,14.473684,5.263158,3.289474,0,0,0,0,0,9.657895,142,87.323944,6.021127
2464,Wang,Extreme Spicy Hot Chicken Flavor Udon,Bowl,South Korea,2,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,50,14
2463,Nissin,Gekikara Ramen Rasa Pedas,Pack,Indonesia,3.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,DONCASTER SHEFFIELD,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
2462,TTL,Sesame Oil Chicken Noodle With Rice Wine,Bowl,Taiwan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,EDINBURGH,EASYJET AIRLINE COMPANY LTD,S,172,0,0,2.906977,30.232558,41.27907,14.534884,8.72093,2.325581,0,0,0,0,0,10.930233,168,85.714286,6.172619
2461,Fujiwara,Hokkaido Hakodate Shio Ramen,Pack,Japan,4.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,EXETER,EASTERN AIRWAYS,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
2460,Daifuku,Katsuo Bowl Udon,Bowl,USA,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,FARNBOROUGH,VISTAJET LTD MALTA,C,1,0,0,0,0,0,100,0,0,0,0,0,0,0,28,0,0,0
2459,Nissin,Cup Noodles MUG Shoyu & Seafood,Pack,Japan,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GLASGOW,EASYJET AIRLINE COMPANY LTD,S,188,0,0,4.787234,47.87234,32.978723,5.319149,4.787234,2.12766,1.06383,1.06383,0,0,0,10.069149,190,91.578947,3.842105
2458,Samyang Foods,Sari Ramen,Pack,South Korea,,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GLASGOW,JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
2457,KOKA,Instant Noodles Chicken Satay Flavour,Pack,Singapore,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GLASGOW,RYANAIR,C,1,0,0,0,0,100,0,0,0,0,0,0,0,0,10,1,100,6
2456,KOKA,Signature Spicy Singapore Fried Noodles Instant Noodles,Pack,Singapore,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,LIVERPOOL (JOHN LENNON),EASYJET AIRLINE COMPANY LTD,S,332,0,0,5.120482,53.614458,32.831325,4.216867,3.012048,1.204819,0,0,0,0,0,4.692771,330,93.939394,10.524242
2455,KOKA,Creamy Soup With Crushed Noodles Sweet Corn Flavor,Cup,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GATWICK,EASYJET AIRLINE COMPANY LTD,S,339,0,0,9.144543,29.20354,38.643068,10.324484,9.734513,2.359882,0.589971,0,0,0,0,11.185841,347,83.861671,10.054755
2454,KOKA,Silk Beef Pho Flavor Instant Rice Fettuccine,Bowl,Singapore,3.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GATWICK,RYANAIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,103
2453,KOKA,Delight Spicy Sesame Flavor Instant Non-Fried Noodles,Pack,Singapore,4.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,GATWICK,RYANAIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,83.72093,15.122924
2452,KOKA,Signature Laksa Singapura Instant Noodles,Bowl,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,HEATHROW,BRITISH AIRWAYS PLC,C,4,0,0,0,0,25,0,25,0,50,0,0,0,0,76,0,0,0
2451,KOKA,Delight Spicy Black Pepper Flavor Instant Non-Fried Noodles,Pack,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,LUTON,EASYJET AIRLINE COMPANY LTD,S,207,0,0,4.347826,36.714976,42.995169,6.763285,6.763285,2.415459,0,0,0,0,0,8.772947,208,87.980769,8.403846
2450,KOKA,Purple Wheat Noodles Chili & Lime Flavor,Pack,Singapore,4,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,STANSTED,EASYJET AIRLINE COMPANY LTD,S,238,0,0,1.260504,29.411765,46.218487,8.823529,10.084034,3.781513,0,0,0.420168,0,0,15.079832,258,84.496124,9.027132
2449,KOKA,Delight Tomato Flavor Instant Non-Fried Noodles,Pack,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,STANSTED,RYANAIR,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,11
2448,KOKA,Seafood Flavor Instant Noodles,Cup,Singapore,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,MANCHESTER,EASYJET AIRLINE COMPANY LTD,S,154,0,0,0.649351,29.87013,44.155844,14.935065,7.142857,1.948052,1.298701,0,0,0,0,11.948052,154,81.818182,8.616883
2447,KOKA,Signature Stir-Fry Original Flavor Instant Noodles,Pack,Singapore,3,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,UNITED KINGDOM,NEWCASTLE,EASYJET AIRLINE COMPANY LTD,S,156,0,0,6.410256,42.307692,36.538462,8.974359,3.205128,2.564103,0,0,0,0,0,7.121795,154,92.207792,5.337662
2446,KOKA,Creamy Soup Witrh Crushed Noodles Curry Flavor,Cup,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,USA,NEW YORK (NEWARK),UNITED AIRLINES,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,83.333333,8.666667
2445,KOKA,Delight Laksa Singapura Flavor Instant Non-Fried Noodles,Pack,Singapore,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,USA,NEWBURGH/USA,NORWEGIAN AIR INTERNATIONAL,S,18,0,0,38.888889,0,44.444444,5.555556,5.555556,0,5.555556,0,0,0,0,13.666667,0,0,0
2444,KOKA,Silk Spicy Marinara Instant Rice Fettuccine,Bowl,Singapore,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,AUSTRIA,SALZBURG,JET2.COM LTD,C,8,0,0,0,37.5,37.5,0,25,0,0,0,0,0,0,11.875,0,0,0
2443,KOKA,Signature Chicken Flavor Instant Noodles,Cup,Singapore,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,FRANCE,BORDEAUX,GERMANIA FLUGGESELLSCHAFT,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,0
2442,Nissin,Cup Noodles Sopa Nissin Hot Sauce Con Camaron,Cup,Mexico,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,FRANCE,LA ROCHELLE,EUROPE AIRPOST,C,2,0,0,0,50,0,0,50,0,0,0,0,0,0,22,0,0,0
2441,MyKuali,Penang Hokkien Prawn Flavor Noodle,Box,Japan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,FRANCE,LYON,EASYJET AIRLINE COMPANY LTD,S,8,0,0,0,25,37.5,37.5,0,0,0,0,0,0,0,11.25,8,100,0
2440,Master Kong,Roasted Pork Noodle,Pack,China,4.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,FRANCE,PARIS (CHARLES DE GAULLE),EASYJET AIRLINE COMPANY LTD,S,38,0,0,0,7.894737,57.894737,18.421053,10.526316,5.263158,0,0,0,0,0,16.421053,38,50,35.947368
2439,Uni-President,Man Han Feast Super Hot Pot Beef Flavor Instant Noodles,Bowl,Taiwan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,GERMANY,BERLIN (SCHONEFELD),RYANAIR,S,20,0,0,0,40,50,10,0,0,0,0,0,0,0,4.2,26,92.307692,5.730769
2438,World O' Noodle,Mi Goreng Original Flavour Fried Noodles,Pack,Indonesia,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,ICELAND,KEFLAVIK,EASYJET AIRLINE COMPANY LTD,S,18,0,0,0,27.777778,38.888889,16.666667,16.666667,0,0,0,0,0,0,15.222222,18,77.777778,8.333333
2437,Nissin,Raoh Nojyuku Toro Tonkotsu Ramen,Bowl,Japan,4.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,ITALY,BERGAMO,RYANAIR,S,18,0,0,0,16.666667,61.111111,5.555556,5.555556,11.111111,0,0,0,0,0,15.222222,16,93.75,1.125
2436,Kang Shi Fu,Artificial Dongpo's Braised Pork Flavour,Pack,Hong Kong,4.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,ITALY,VERONA VILLAFRANCA,JET2.COM LTD,C,6,0,0,0,16.666667,66.666667,0,16.666667,0,0,0,0,0,0,14.833333,0,0,0
2435,Mum Ngon,Lau Tom Chua Cay,Pack,Vietnam,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,MALTA,MALTA,RYANAIR,S,18,0,0,16.666667,38.888889,44.444444,0,0,0,0,0,0,0,0,3.888889,0,0,0
2434,Happy Cook,Old Beijing Fried Bean Sauce Noodle,Pack,Taiwan,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,NETHERLANDS,AMSTERDAM,EASYJET AIRLINE COMPANY LTD,S,62,0,0,1.612903,24.193548,46.774194,8.064516,11.290323,4.83871,3.225806,0,0,0,0,18.290323,52,80.769231,8.846154
2433,Nissin,Cup Noodles Indonesia Mie Goreng,Cup,Japan,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,PORTUGAL(EXCLUDING MADEIRA),FARO,EASYJET AIRLINE COMPANY LTD,S,26,0,0,7.692308,23.076923,61.538462,3.846154,3.846154,0,0,0,0,0,0,6.538462,20,95,3.5
2432,Fashion Food,Yummy Spicy Rice Soup With Seafood,Bowl,Thailand,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN,ALICANTE,EASYJET AIRLINE COMPANY LTD,S,26,0,0,34.615385,23.076923,30.769231,7.692308,3.846154,0,0,0,0,0,0,4.038462,26,92.307692,5.576923
2431,Dream Kitchen,Udon Japanese Style Fresh Noodle,Bowl,USA,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN,ALICANTE,JET2.COM LTD,S,4,0,0,25,0,75,0,0,0,0,0,0,0,0,5.25,8,87.5,5
2430,MyKuali,MeeKuali Bihun Sup Rempah Perisa Daging,Pack,Malaysia,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN,ALICANTE,RYANAIR,S,28,0,0,3.571429,35.714286,57.142857,3.571429,0,0,0,0,0,0,0,4.25,26,80.769231,26.730769
2429,New Touch,T's Restaurant Sura Tanmen,Cup,Japan,4,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN,MALAGA,EASYJET AIRLINE COMPANY LTD,S,32,0,0,6.25,46.875,34.375,9.375,3.125,0,0,0,0,0,0,4.75,28,92.857143,3.25
2428,TTL,Sesame Oil Chicken With Rice Wine Noodle,Bowl,Taiwan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN,MALAGA,RYANAIR,S,34,0,0,2.941176,41.176471,47.058824,5.882353,0,0,0,2.941176,0,0,0,10.970588,38,86.842105,88.5
2427,Ajinatori,HALAL Chicken Shoyu Sauce Ramen,Pack,Japan,2.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,EASYJET AIRLINE COMPANY LTD,S,18,0,0,5.555556,27.777778,38.888889,11.111111,11.111111,5.555556,0,0,0,0,0,14.333333,18,94.444444,2.388889
2426,Dr. McDougall's,Vegan Pad Thai Noodle Soup,Cup,USA,0,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,JET2.COM LTD,S,20,0,0,35,15,20,10,10,10,0,0,0,0,0,12.95,16,87.5,9.9375
2425,Nissin,Seafood Flavour Rice Vermicelli,Cup,Hong Kong,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,RYANAIR,S,18,0,0,11.111111,11.111111,22.222222,11.111111,33.333333,5.555556,5.555556,0,0,0,0,30.666667,20,75,9.35
2424,Samyang Foods,Cheese Type Buldak Bokkeummyun (Black Pkg),Pack,South Korea,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),ARRECIFE,THOMAS COOK AIRLINES LTD,C,8,0,0,12.5,25,50,12.5,0,0,0,0,0,0,0,5,8,100,2.25
2423,Ve Wong,Kung-Fu Instant Oriental Noodles Soup Artificial Onion Flavor,Pack,Taiwan,3.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),FUERTEVENTURA,JET2.COM LTD,S,8,0,0,0,25,25,12.5,12.5,25,0,0,0,0,0,28.125,0,0,0
2422,Nissin,Cup Noodles Sopa Nissin Con Camaron Picante,Cup,Mexico,3.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,JET2.COM LTD,S,8,0,0,12.5,25,50,0,12.5,0,0,0,0,0,0,9.125,10,70,12.4
2421,Uni-President,Baseball Snack Noodle,Pack,Taiwan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),LAS PALMAS,THOMAS COOK AIRLINES LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2.5
2420,Nissin,Cup Noodles Spicy Seafood Flavor,Cup,China,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0
2419,MyKuali,Penang Red Tom Yum Goong,Box,Japan,5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),JET2.COM LTD,S,20,0,0,25,15,30,10,10,10,0,0,0,0,0,16,17,88.235294,5.588235
2418,Myojo,Yomise No Yakisoba Karashi Mentaiko Flavor,Tray,Japan,4.5,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),RYANAIR,S,18,0,0,11.111111,11.111111,33.333333,27.777778,16.666667,0,0,0,0,0,0,15.222222,20,70,9.45
2417,Super Bihun,Bihun Kuah Rasa Baso Sapi,Pack,Indonesia,3.75,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMAS COOK AIRLINES LTD,C,21,0,0,23.809524,23.809524,38.095238,14.285714,0,0,0,0,0,0,0,4.714286,22,90.909091,2.409091
2416,Xiuhe,Hot & Sour Beef Noodles,Bowl,China,4.25,,30-04-2018 13:48,201801,BELFAST INTERNATIONAL,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,S,38,0,0,13.157895,28.947368,39.473684,13.157895,2.631579,2.631579,0,0,0,0,0,8.342105,36,86.111111,6.444444
2415,Nissin,Kitsune Udon Donbei (West),Bowl,Japan,5,,30-04-2018 13:48,201801,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),TUI AIRWAYS LTD,S,10,0,0,0,60,30,10,0,0,0,0,0,0,0,3.9,8,75,9.875
2414,Little Cook,Thailand Green Curry Instant Noodle,Bowl,Taiwan,5,,30-04-2018 13:48,201801,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMAS COOK AIRLINES LTD,S,8,0,0,37.5,25,37.5,0,0,0,0,0,0,0,0,2.125,0,0,0
2413,Nissin,Cup Noodles Beef Flavour,Cup,Hong Kong,2.5,,30-04-2018 13:48,201801,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,TUI AIRWAYS LTD,S,18,0,0,5.555556,38.888889,38.888889,0,5.555556,0,0,0,11.111111,0,0,50.333333,18,72.222222,12.555556
2412,Shirakiku,Sanukiya Udon Shrimp Flavor,Pack,USA,3.25,,30-04-2018 13:48,201801,BIRMINGHAM,BARBADOS,BRIDGETOWN,TUI AIRWAYS LTD,C,25,0,0,16,24,40,16,0,4,0,0,0,0,0,8.76,27,40.740741,28.222222
2411,Mama Pat's,Chicken Fajita Flavor Instant Ramen Noodles,Pack,USA,3.75,,30-04-2018 13:48,201801,BIRMINGHAM,JAMAICA,MONTEGO BAY,TUI AIRWAYS LTD,C,10,0,0,10,10,60,20,0,0,0,0,0,0,0,5.9,19,57.894737,17.842105
2410,Mama Pat's,Lamb Stew Flavor Instant Ramen Noodles,Pack,USA,3.75,,30-04-2018 13:48,201801,BIRMINGHAM,DOMINICAN REPUBLIC,LA ROMANA,TUI AIRWAYS LTD,C,9,0,0,0,0,44.444444,33.333333,22.222222,0,0,0,0,0,0,21.777778,0,0,0
2409,Mama Pat's,Seafood Gumbo Flavor Instant Ramen Noodles,Pack,USA,3.5,,30-04-2018 13:48,201801,BIRMINGHAM,DOMINICAN REPUBLIC,PUNTA CANA,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,87.5,10.25
2408,Mama Pat's,Chicken Taco Flavor Instant Ramen Noodles,Pack,USA,3.75,,30-04-2018 13:48,201801,BIRMINGHAM,MEXICO,CANCUN,TUI AIRWAYS LTD,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61.111111,22.166667
2407,Just Way,Chuan Wei Spicy Guan-miao Noodles,Pack,Taiwan,4.5,,30-04-2018 13:48,201801,BIRMINGHAM,MEXICO,CANCUN,TUI AIRWAYS LTD,S,18,0,0,38.888889,11.111111,50,0,0,0,0,0,0,0,0,3.222222,0,0,0
2406,Sichuan Guangyou,Sweet Potato Instant Noodle Braised Spicy Chitterling Flavor,Pack,China,0.25,,30-04-2018 13:48,201801,BIRMINGHAM,BULGARIA,SOFIA,RYANAIR,S,30,0,0,6.666667,20,40,23.333333,10,0,0,0,0,0,0,13.4,26,53.846154,46.807692
2405,Nissin,Cup Noodles Mini Spicy Seafood,Cup,Hong Kong,4,,30-04-2018 13:48,201801,BIRMINGHAM,BULGARIA,SOFIA,TUI AIRWAYS LTD,C,8,0,0,12.5,25,25,25,12.5,0,0,0,0,0,0,12.25,8,87.5,7.75
2404,MyKuali,Penang Hokkien Prawn Noodle Soup,Pack,Singapore,5,,30-04-2018 13:48,201801,BIRMINGHAM,BULGARIA,SOFIA,WIZZ AIR,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,69.230769,63.115385
